"Brain_logFC"	"Brain_pval"	"Brain_adj_pval"	"entrez"	"Muscle_logFC"	"Muscle_pval"	"Muscle_adj_pval"	"Liver_logFC"	"Liver_pval"	"Liver_adj_pval"	"All_logFC"	"All_pval"	"All_adj_pval"	"Human_logFC"	"Human_pval"	"Human_adj_pval"	"Rat_logFC"	"Rat_pval"	"Rat_adj_pval"	"Mouse_logFC"	"Mouse_pval"	"Mouse_adj_pval"	"presence_tissues"	"presence_species"	"presence_compound"	"presence_total"	"geommean_pval_tissues"	"geommean_pval_species"
"11"	-0.0511911197319929	0.650452529482678	0.822086088441456	"16009"	-0.0872188213457972	2.54205877793118e-08	2.39942103539171e-06	-0.253807550826605	0.616619029584706	0.830753691113734	-0.16170233676863	0.226093711609882	0.745118612343551	0.528540842203178	0.508098260066295	0.803845601359487	-0.318922535198835	0.102884389626278	0.457516058110234	-0.465785005284422	0.0275212372475959	0.242890832312322	3	3	1	7	0.0117895894036577	0.447023170880498
"12"	0.0130276407119648	0.338624142183441	0.625127136947989	"244448"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.324059534033823	0.544266695351242	0.820416272152928	NA	NA	NA	NA	NA	NA	1	1	0	2	NA	NA
"13"	-0.017367464395443	0.854681333311855	0.92871812980606	"12832"	-0.283950069619851	0.00185093804024185	0.0407651965048079	-0.219937241569722	0.561433834187127	0.797723532643546	-0.273720834604631	0.0334631443586896	0.611594623512687	-1.1752814097061	0.00274536356599221	0.0453001467161621	-0.382481642335571	0.451524984649691	0.794041331089464	-0.467518238729978	0.110072996401852	0.431477475885698	3	3	1	7	0.311416741285834	0.249440488825995
"14"	0.00660297217352981	0.350947911235206	0.63293820525086	"71354"	0.0308074492775475	0.216401371933598	0.703639850848772	0.047610207186022	0.429729133061174	0.720329448429642	NA	NA	NA	0.0539932127027576	0.370157695957424	0.736976919352237	0.128182065659546	0.195803084042739	0.606088086201676	NA	NA	NA	3	2	0	5	0.684564388361791	NA
"15"	0.0840338799595644	0.370061830644953	0.647735223209849	"12765"	-0.17816631274888	0.171534343311208	0.652544229828984	NA	NA	NA	NA	NA	NA	-0.0448817195926694	0.890436790995117	0.961221903761535	NA	NA	NA	NA	NA	NA	2	1	0	3	NA	NA
"16"	0.297647218048759	0.0253827527323602	0.16010015930105	"12986"	NA	NA	NA	0.901669925730664	0.000309729898223993	0.00571131074043211	0.00133814669343565	0.991155443854226	0.997583584636978	0.125859998043182	0.832839264461698	0.93892517142602	0.772170482669105	0.000220411332347349	0.00997700774999777	0.533090105982187	0.183910322092437	0.523911477592271	2	3	1	6	NA	0.169940308188687
"17"	-0.0157127609582317	0.722700800854499	0.861466556548423	"17690"	-0.180384677983314	0.384503097422282	0.808574381105708	NA	NA	NA	-0.124690585960975	0.210313429862144	0.738564696947298	0.257602276700839	0.321141097827439	0.706604388074921	-1.15263387538382	0.0574069981595435	0.350515907227769	NA	NA	NA	2	2	1	5	NA	NA
"18"	-0.0231642640218607	0.487863526994742	0.723439782887227	"71981"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0826117561989339	0.251795908456477	0.642547843693672	NA	NA	NA	NA	NA	NA	1	1	0	2	NA	NA
"19"	-0.177391314221844	0.000945370528281119	0.0202128821103922	"327900"	-0.0296024421841419	0.32713282144003	0.787688216344179	NA	NA	NA	-0.109185537713893	0.334634813296395	0.783896562614233	-0.42699235705379	0.254734277773764	0.644868541020529	NA	NA	NA	-0.312590201091497	0.069150948295632	0.35652903329985	2	2	1	5	NA	NA
"20"	-0.180958540202233	0.155961565065437	0.436933727976089	"235281"	0.118496599579436	0.356820946952286	0.799242974913896	NA	NA	NA	-0.165159408859426	0.238891638367879	0.746851441315896	-1.02893144601946	0.698465664522254	0.886219012171918	-0.670964018826661	0.184665700342042	0.590315520334352	NA	NA	NA	2	2	1	5	NA	NA
"21"	0.0377935557843607	0.652219285887081	0.823383510852354	"14314"	-0.0673507086294297	0.626095765874788	0.882380310082875	-0.343407176079511	2.04502008678109e-14	6.38892482284024e-12	-0.0127912491966734	0.92181083361585	0.978893419834455	1.26670375717157	0.000848271776305977	0.0202070980334933	-0.421332823075349	0.285425884187349	0.677279079820918	-0.18928803390557	0.202426985638429	0.543445249823645	3	3	1	7	0.000166812497247292	0.195198197132617
"22"	-0.121179275477826	0.000805526126155075	0.0186383998481857	"73230"	-0.0310679255917436	0.013594338185717	0.173371066218423	NA	NA	NA	-0.0696155372655496	0.423902375718475	0.815062718678344	-0.490529847412833	0.304062262816411	0.698252367645504	-0.411231411152923	0.26700144191206	0.664615786213732	-0.129957631988771	0.48284049311742	0.769871628613137	2	3	1	6	NA	0.709578522179825
"23"	1.4649330565277	0.149583116815367	0.427466940267804	"20201"	2.31672372167966	0.355407501992134	0.799105554229783	1.58333370066594	0.00100091528613899	0.0143060384233169	0.554861748058223	0.0142115478022421	0.506379887479889	2.00726006746939	0.351330313184007	0.727436354884609	NA	NA	NA	NA	NA	NA	3	1	1	5	0.169697465629913	NA
"24"	-0.310720004375739	0.382089067405028	0.655459559324479	"12842"	-0.44387090681957	0.00790280945989102	0.11957775178942	-0.0615180071622981	0.777049911425523	0.910511148152514	-0.298054881402485	0.0454138332024801	0.625195338602534	-0.71339497804348	0.127304096018851	0.467658413248337	-1.47157629651395	0.272286913606763	0.667671632349405	-0.547797929297671	0.0877272875874495	0.390992737694821	3	3	1	7	0.414788955862956	0.49608198458112
"25"	-0.0255246181301993	0.728363306081708	0.86378525009464	"213417"	0.75383310246137	0.39236702409901	0.811510318423549	-0.28999546153573	0.138639627512243	0.414820021552485	0.0303065961316125	0.498999875547722	0.843688786202253	0.195683586335683	0.327712662977779	0.711709678089679	-0.311357105726838	0.229226527702762	0.63349032583596	0.217410685896243	0.245205743119289	0.588927688682242	3	3	1	7	0.66250096205577	0.642739431020761
"26"	-0.0929789203732146	0.140878434187233	0.415249979171702	"22671"	-0.217203673145041	0.377666572902855	0.807420700206763	NA	NA	NA	NA	NA	NA	-0.62651859180227	0.570911354524257	0.832162357771291	NA	NA	NA	NA	NA	NA	2	1	0	3	NA	NA
"27"	-0.0140976490386162	0.843689118196229	0.923918433369727	"105785"	-0.135734705789834	0.0778904861890727	0.468801392837369	0.284184146126951	0.236104886618899	0.547087026283178	-0.108591955161742	0.442545890872714	0.823425353044468	-0.103321451075572	0.0786748267151844	0.36174870333246	0.0538473881002531	0.927399742211346	0.980858218830998	-0.480769987937389	0.0388429046433348	0.282580166083101	3	3	1	7	0.618813311063245	0.464570502874856
"28"	0.0217125840162588	0.807141334438349	0.905861812638901	"15203"	0.00857226360439587	0.665672937992245	0.894119693801985	0.132034202220525	0.527565804645416	0.780111994465067	0.0343847869226679	0.747587636356664	0.928901233535874	0.738708949253536	0.170754608914647	0.538802134878747	0.0631301971165098	0.711778703290305	0.908822479901746	-0.219453859942588	0.287427167248667	0.624073820326864	3	3	1	7	0.858100567836389	0.67356799682858
"29"	0.0616472488407016	0.200989438389009	0.493337711019694	"104582"	0.706703506219839	0.48741959686871	0.841184836150283	NA	NA	NA	NA	NA	NA	-0.498504114929276	0.65847100055436	0.872691534338027	NA	NA	NA	NA	NA	NA	2	1	0	3	NA	NA
"30"	-0.0563990568784067	0.606077641288082	0.795885332320764	"50722"	-0.963709002584851	0.394196192492588	0.811510318423549	NA	NA	NA	NA	NA	NA	0.178539927059973	0.520497782072743	0.808430505347919	NA	NA	NA	NA	NA	NA	2	1	0	3	NA	NA
"31"	-0.121968055355794	0.160834940857604	0.443386896240666	"74182"	-0.42647242181382	0.013691735136596	0.173598940276691	-0.368115289360849	0.378696048813692	0.685218400544022	-0.257396142789177	0.141660152168903	0.70433821913717	-2.48832624920158	2.86858955658083e-09	6.25853388177834e-07	-0.291191082481967	0.0395900108811494	0.287896113144766	-0.0842690529376314	0.768196193200908	0.911980337878543	3	3	1	7	0.375018748480398	0.00547727603209969
"32"	0.158071363533265	0.0900717991901619	0.327602995463945	"68591"	0.0669545459270754	0.140060300451306	0.605740978994707	-0.143729371129093	0.000116094947953984	0.00265853635466798	0.0897545193951539	0.33064655197451	0.782060862707435	0.0584395761034008	0.481782775701631	0.791985394076088	0.444782122659708	0.0873857581228395	0.428553823431504	0.288348173501478	0.175564011020054	0.516594692332056	3	3	1	7	0.0808026878583775	0.559702820447015
"33"	0.27765346488127	0.00745838346305604	0.0768615101958168	"56312"	-0.0109819526118321	0.882283626970804	0.965936837374428	NA	NA	NA	0.224787563340788	0.0182634149826877	0.545957514378577	1.47249649994746	0.354960196732398	0.72972298894508	NA	NA	NA	0.223213746424454	0.0899502863369213	0.394424781488029	2	2	1	5	NA	NA
"34"	0.201441895348173	0.0232247340877889	0.151554682208528	"93671"	0.070493013236071	0.410955156627041	0.81793687621527	-0.443220639597473	0.676592543385493	0.860220101469627	0.401825028460799	0.0127343921376845	0.494350907391825	1.50886991258136	0.0245497539897947	0.181808388248776	0.969984104674427	0.00134672611761576	0.0366455303400232	0.481481546753431	0.172386128305904	0.513927726086702	3	3	1	7	0.474205126324301	0.150722813399093
"35"	-0.146330227197154	0.000543425155626078	0.0139736407100241	"12831"	-0.304624852230839	3.30223868051747e-05	0.00140262587954979	-0.472424736309355	0.218337010268448	0.526363988447925	-0.22945164671611	0.0203040287950051	0.561341052763878	-1.42682480810548	0.000105773312958018	0.00426350201351308	-0.806560157208225	0.0692519219657991	0.384997151743508	-0.249103713215606	0.140580150149156	0.480686088824656	3	3	1	7	0.0217693701122	0.0924049381969421
"36"	0.00692139663437496	0.665364648081322	0.830143756620723	"77772"	0.0775014819870185	0.680193100755949	0.898386170290406	NA	NA	NA	0.194889643839379	0.341013429310566	0.786433135918959	0.0669167030366195	0.65468045758187	0.871366134594734	NA	NA	NA	0.493037548256571	0.234766794373441	0.577528444247334	2	2	1	5	NA	NA
"37"	-0.272303886647593	0.340206367135739	0.626750362609907	"20519"	-0.0105005343651053	0.836345153456762	0.949151794114601	-0.0080266422344512	0.983074526360301	0.995268209724475	0.0202141586188626	0.864023376318694	0.967590907955852	0.57124718529349	0.0425139345729797	0.255287912060116	-0.618854969500511	0.304918095870482	0.695039128595988	-0.185225964599323	0.392544402671308	0.709450033730763	3	3	1	7	0.839698672110615	0.501172354519485
"38"	0.00219230719693738	0.980011795912354	0.9908843796104	"17390"	-0.0496830966580863	0.51870761664305	0.847879949105768	-0.175562505902233	0.758846825358425	0.901114951929464	-0.148915268155525	0.110130233206599	0.688912381210686	0.383035131049584	9.07309020333995e-07	9.45967556300515e-05	-0.442595547650646	0.370499399124767	0.742222000516981	-0.335625206217472	0.105751193891145	0.423491587526841	3	3	1	7	0.911407324346046	0.0309802523442523
"39"	-0.0683181364648843	0.207051391771122	0.500907963357798	"235380"	-0.00102281646413935	0.993331530435476	0.998368654596819	-0.17934106946556	0.459063580737503	0.739615809940833	-0.0135944171145676	0.914556177189309	0.977728061296724	-1.19848880387989	0.00726428411010044	0.0860013652827998	-0.173695406118052	0.177315299422143	0.578394270758499	0.171303710224175	0.101751360860963	0.415493420213107	3	3	1	7	0.717824625581686	0.274429730816566
"40"	-0.33046288993817	0.098727651998626	0.343635841471965	"12825"	-0.392848282672481	0.000326857865469432	0.00996748870263578	-0.487352931073443	0.111745066131293	0.368492278377427	-0.522947063108457	0.00101174090188509	0.232882520795909	-1.01984027807348	0.0379355680255549	0.239625175786421	-0.996158487934053	0.200120054722247	0.607086142066978	-0.919506311329016	0.0132156571666629	0.181168826036242	3	3	1	7	0.108069763125436	0.297592565903743
"41"	-0.0453292230409613	0.29879939814244	0.594007350781165	"18675"	-0.110343235773316	0.703476953119537	0.903936542851452	NA	NA	NA	-0.179974916503286	0.478447896730649	0.835797996747527	0.760147684332425	0.337343131843165	0.718616644441332	-2.31273426363703	0.0418119288884726	0.295592696383273	NA	NA	NA	2	2	1	5	NA	NA
"42"	0.118613020976719	0.427738799896941	0.685456543327669	"17474"	0.0943649835809508	0.320842113638424	0.78427150972909	NA	NA	NA	NA	NA	NA	-0.0882638456194227	0.332577896995076	0.715604758014609	0.941233218982755	0.0518674277141513	0.330919039477528	NA	NA	NA	2	2	0	4	NA	NA
"43"	-0.0398954175130256	0.665452585714662	0.830143756620723	"271305"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.621574822277516	0.0199140864668784	0.159696101801192	-0.233239344668846	0.605062605387177	0.866517990607388	NA	NA	NA	1	2	0	3	NA	NA
"44"	-0.0383355266478954	0.0258754316917825	0.161694300405903	"50525"	NA	NA	NA	NA	NA	NA	0.0426567896025021	0.621791143502042	0.88720484385879	0.191293902797075	0.745412375343057	0.904537220719548	NA	NA	NA	NA	NA	NA	1	1	1	3	NA	NA
"45"	0.00779884310730072	0.946345824619339	0.973117209135323	"22771"	0.316699761811979	0.378878079208647	0.807420700206763	NA	NA	NA	NA	NA	NA	1.06855387881758	0.0346524430692744	0.226009910982827	NA	NA	NA	NA	NA	NA	2	1	0	3	NA	NA
"46"	0.00553785618253648	0.39997528109835	0.667056995004929	"18423"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0515637111060407	0.356913482012159	0.73060578234542	NA	NA	NA	NA	NA	NA	1	1	0	2	NA	NA
"47"	0.0716600240467276	0.0715644409169182	0.289185363501352	"12877"	0.0915010921237909	0.132772069094752	0.594744666889945	NA	NA	NA	0.224589071387175	0.0116923626521869	0.48878568420017	0.296459590662427	0.147928594655978	0.502168074474295	2.41216736980351	0.0376991509244835	0.28274531149323	0.227571350562375	0.156570200628324	0.495609797394194	2	3	1	6	NA	0.412852385197768
"48"	-0.0224557665465783	0.191780126936808	0.483310451574947	"69183"	-0.184816335561517	0.0115707964679771	0.156022088881691	-0.0515576481275856	0.616738652359933	0.830753691113734	-0.247479340163837	0.010323431782149	0.473397430224594	-0.42160972992833	0.0665210594967595	0.330031311203089	-0.599803936869561	0.174576220387266	0.572981952205766	-0.249337428618102	0.191096189799761	0.531308077606291	3	3	1	7	0.39715635680407	0.464887107310923
"49"	0.0514258456287687	0.598391648407002	0.790596934290789	"66873"	-0.0604183865256847	0.242053773702455	0.727213109685513	NA	NA	NA	-0.0193892113431254	0.810891565260514	0.952592734978387	0.467664172388027	0.731538799296606	0.896972995159001	NA	NA	NA	-0.0520094152032297	0.535104994726007	0.797609529714304	2	2	1	5	NA	NA
"50"	0.0495050068171737	0.0447647245416634	0.224611615986766	"69671"	0.0273825868578034	0.66537568059312	0.894119693801985	NA	NA	NA	NA	NA	NA	0.665871646416851	0.013453106605289	0.127341761886639	NA	NA	NA	NA	NA	NA	2	1	0	3	NA	NA
"51"	-0.0228551048739825	0.546444663054878	0.76070109635446	"20860"	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.286907482933176	0.423930222071103	0.762336311319597	NA	NA	NA	NA	NA	NA	1	1	0	2	NA	NA
"52"	0.0708401320477375	0.37541432120029	0.651648890432188	"16176"	0.0516112009511913	0.506323000841336	0.844189571930368	0.865923406638544	0.0225334535370069	0.137398140474394	0.23367178117891	0.0355768447795232	0.612988695581385	0.0677910952069268	0.653554840928849	0.871366134594734	1.74789984020759	0.0143332169588453	0.163750263396992	NA	NA	NA	3	2	1	6	0.422809593437993	NA
"53"	0.0100845114125345	0.880953283226785	0.942436407840712	"30878"	-0.0634530443902368	0.654888422059629	0.891883013331034	NA	NA	NA	-0.0248709204602265	0.867763098004629	0.968734801307913	1.01723355459446	0.0273407134819994	0.19542283245454	-0.0471844868870343	0.930689522866469	0.982103152458032	-0.202976481073613	0.188042442891204	0.52834131684134	2	3	1	6	NA	0.466318158930745
"54"	0.0871043411554536	0.00367846736000361	0.0498789749210207	"11610"	0.0892446514054064	0.0685614858734279	0.443394100866056	0.0773272977403792	0.406384199979217	0.706958688903938	0.0516485061366675	0.233305148239997	0.746598560371897	0.825707996104328	0.00143588682450977	0.0291525323528609	0.130611276617929	0.295922606230666	0.68894010246989	0.20273828858602	0.300512516025186	0.634156068079962	3	3	1	7	0.25005400929505	0.233534636253871
"55"	0.0932853544952505	0.484383912107671	0.721367906122307	"14262"	0.00125952807689729	0.972168662428738	0.99160882423424	-0.951174079689048	0.356797939813319	0.671042805136252	0.0673972477375675	0.445373069419561	0.823425353044468	0.122847426742821	0.0046175633553419	0.0635955995182109	0.678948061536476	0.107298822420985	0.466400344615218	NA	NA	NA	3	2	1	6	0.782977245900674	NA
"56"	0.0452159427703571	0.12658857854152	0.390043051223723	"70574"	-0.0220087421709656	0.612311602180955	0.878646462926894	0.361858137903373	0.0979795287063879	0.343455023680015	-0.00874942325857117	0.903606448014793	0.976169093572971	0.356806126916388	0.282853233938875	0.677799530711536	0.0105130329365105	0.975848873246853	0.993798265119001	-0.223392068010597	0.0870120587679323	0.389814163430165	3	3	1	7	0.490078361869057	0.640352394098745
"57"	0.0466663841981017	0.647566462447042	0.819985623573064	"18596"	-0.0938410939128255	0.000681303018896303	0.0183319837188546	0.0594512996511827	0.892706005059929	0.96335750667211	0.100202698023204	0.454044123078832	0.825528248422477	0.754804407003408	0.516806173476298	0.807328793886263	-0.232152592367485	0.542193619206072	0.840527715798927	-0.0668661436204761	0.75834279636244	0.90894594678906	3	3	1	7	0.24374425913086	0.851229852818687
"58"	-0.119676160745549	0.196095953571817	0.489035273641405	"69327"	0.921685290647378	0.447357816979936	0.828480196203633	NA	NA	NA	NA	NA	NA	-0.216437680672348	0.00665910092139569	0.0811430338338508	NA	NA	NA	NA	NA	NA	2	1	0	3	NA	NA
"59"	0.00584064413252649	0.877494937032719	0.940202466187236	"407800"	NA	NA	NA	NA	NA	NA	-0.128332291605643	0.0465767022870527	0.625195338602534	-0.0674782581942362	0.820358015837625	0.932075992065255	NA	NA	NA	-0.254035711209261	0.0665150222732998	0.352186355033867	1	2	1	4	NA	NA
"60"	-0.00863598381486547	0.906655884109933	0.954437736507883	"12843"	-0.356746542966953	0.318365257402224	0.783916771487505	NA	NA	NA	-0.24420720107979	0.04693619100894	0.625195338602534	-0.381096275048692	0.326040612457676	0.710378598199178	NA	NA	NA	-0.502318437118883	0.0536821398147711	0.322200742687249	2	2	1	5	NA	NA
"61"	-0.0798722997497935	0.502505355781958	0.73222365144778	"13717"	-0.250709589304033	0.0466287917319661	0.367730854775618	-1.2348267638266	0.0666185644502775	0.270292966376854	NA	NA	NA	-0.00371890062364959	0.979491261967268	0.99249754571198	-1.99595613583531	0.0553124171163956	0.342599802774769	-0.552829879449163	0.0502078031786653	0.313969634118313	3	3	0	6	0.417512538865669	0.474389133437977
"62"	-0.0716688225780054	0.507387540339592	0.735736646599146	"244958"	0.00102376726199181	0.991093414178252	0.99755196130856	NA	NA	NA	NA	NA	NA	-1.00073514405536	0.273672696966108	0.665893294352833	NA	NA	NA	NA	NA	NA	2	1	0	3	NA	NA
"63"	0.125181483513006	0.432229206064351	0.688616324609836	"246728"	0.321711041190427	0.37534383976808	0.807080868986039	NA	NA	NA	-0.11043097676289	0.514452579205341	0.849839921641204	0.0124847221945405	0.814707597618825	0.930205991879041	NA	NA	NA	0.0393017286423607	0.886584123049561	0.959540888988985	2	2	1	5	NA	NA
"64"	0.00543547376830377	0.775242392178216	0.889815141193588	"22402"	-0.142847729912752	0.256627002801192	0.738676001051063	NA	NA	NA	NA	NA	NA	-0.0101067529013598	0.799165778035082	0.924725563559052	NA	NA	NA	NA	NA	NA	2	1	0	3	NA	NA
"65"	0.190640268733202	0.104857028769196	0.352730236938799	"240168"	0.00644742479533333	0.944679697794008	0.983426841717502	-0.157877950100238	0.280510264801144	0.595878780562336	-0.111277675971587	0.150524989777974	0.710581550212492	0.215709141729309	0.662218416730122	0.874626989929006	-0.134415953581843	0.71252660208161	0.909075818391859	-0.226010342172121	0.154081809447728	0.494851608508648	3	3	1	7	0.591263254305312	0.732767145470036
"66"	0.19969093078959	0.307653073231622	0.60231305305919	"20272"	-0.0593750881369319	0.186307491531623	0.674712240190497	NA	NA	NA	-0.0176304638657441	0.782871924457136	0.942563386950274	-0.392203956209858	0.477610545040488	0.789532986888195	NA	NA	NA	-0.0173890535388187	0.907589105446469	0.967771071029004	2	2	1	5	NA	NA
"67"	-0.209754699866836	0.0647122037137703	0.274785861538314	"13655"	0.0626827221054178	0.295320298084628	0.767080939149779	NA	NA	NA	-0.152428459259506	0.146683486629911	0.706943152271207	-1.75188402796092	0.203063197288398	0.586560471048773	NA	NA	NA	NA	NA	NA	2	1	1	4	NA	NA
"68"	-0.0436885358773526	0.545779367021184	0.760379178450791	"56496"	-0.119821367217271	0.0953426679445449	0.515502971483494	0.0165668922498177	0.81431682221751	0.930589103089132	NA	NA	NA	-0.411511307076932	0.703269674974914	0.887073660872735	-0.128173292881523	0.435881699038684	0.784900730489117	-0.144120168247415	0.404317180182976	0.718078866311376	3	3	0	6	0.714506938607272	0.793686245829702
"69"	-0.00470388704217077	0.878659826878915	0.940734092599443	"12289"	-0.0229422237097728	0.547167697972955	0.855717519023368	-0.305609203566989	0.00784804550949323	0.0672357473922269	NA	NA	NA	0.0077966724705095	0.947160729647679	0.983016904130153	-0.402387554486679	0.187788633906671	0.594272239814596	0.0177512720283259	0.909701158658364	0.968750096903674	3	3	0	6	0.378267632398677	0.827153406916987
"70"	-0.0990007605603809	0.170869256916621	0.45600307468366	"68481"	-0.0568370682727752	2.50071160456664e-07	1.89432886070771e-05	-0.500072631050787	0.020355578230467	0.129353432207241	-0.089744236936605	0.100024328292454	0.684658282429264	0.0376517024857577	0.721766179424413	0.893011105298682	-0.473571499657644	0.00207486320095577	0.0480995593017683	-0.186932993715753	0.318772467229297	0.650284944250507	3	3	1	7	0.0103768857342792	0.303412790960914
"71"	0.000683803514905614	0.984781202365253	0.992560470063745	"381925"	0.18009799234533	0.0332752859040911	0.306539872391445	NA	NA	NA	NA	NA	NA	0.442094729714974	0.28501966498023	0.680059243392815	0.043478970789219	0.928420366484754	0.981362223108939	NA	NA	NA	2	2	0	4	NA	NA
"72"	0.0275413508109512	0.460589561106952	0.705515525659464	"21907"	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.345412611425308	0.318902161819453	0.704503875707638	NA	NA	NA	NA	NA	NA	1	1	0	2	NA	NA
"73"	-0.0431227225011178	0.0230270754121791	0.150999733967776	"22068"	-0.0756423857339287	0.341125260122664	0.791221991332631	NA	NA	NA	-0.00193573949354442	0.975504062144463	0.994354257246356	-0.248305619884564	0.0752532631021603	0.35343993318849	0.0723700795187932	0.806612882902777	0.943534555371026	-0.0559248725506565	0.534975024550214	0.797609529714304	2	3	1	6	NA	0.643113935395454
"74"	0.1983631402736	0.347635657435026	0.63217080267413	"268709"	0.123142787121305	0.0496260915673612	0.378820992946487	NA	NA	NA	0.26478538954104	0.112731334589257	0.692496552442544	3.05886123903649	0.102161834323879	0.418543789204686	0.101046254874596	0.813422292573739	0.944938438491167	0.259624719915536	0.455393244503646	0.752929979472305	2	3	1	6	NA	0.66777937671241
"75"	0.142934998826378	0.00337393592678934	0.0470349839866772	"117160"	NA	NA	NA	0.0793175413297247	0.419193272903194	0.714851129253086	0.0132668892773396	0.821367180056803	0.955535719728469	1.13236724684882	0.0597797669785414	0.311004124572313	-0.0258075647950163	0.888189489062236	0.967945974791288	-0.178881969981049	0.294811604408188	0.63133707425706	2	3	1	6	NA	0.574944848077174
"76"	0.0235601992791524	0.00904499640999901	0.0867400264171487	"72709"	-0.160292711614114	0.373277159466418	0.805360330240769	NA	NA	NA	-0.101039745213125	0.386972837192905	0.800466125924746	0.561561156045228	0.200723340919338	0.583162612753394	-1.01974287198464	0.275809540241899	0.668932686351036	-0.31517998221342	0.115614098994656	0.443286438580021	2	3	1	6	NA	0.557124399017299
